*sample_name	sample_title	bioproject_accession	*organism	*collection_date	*env_biome	*env_feature	*env_material	*geo_loc_name	*host	*lat_lon	altitude	chem_administration	host_body_habitat	host_diet	host_last_meal	host_life_stage	host_sex	isolation_source	perturbation	samp_collect_device	samp_mat_process	samp_size	samp_store_temp	samp_vol_we_dna_ext	description	duplicates *once **twice	DNA_plate	DNA_well
Ma9/29949	nan	nan	Gut microflora metagenomics	2017-03-09 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin 	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	4B/29949	nan	nan	nan	nan	-80C	nan	nan	nan	P9	A5
Ma9/29796	nan	nan	Gut microflora metagenomics	2017-03-09 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin 	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	4B/29796	nan	nan	nan	nan	-80C	nan	nan	nan	P9	B2
Ma10/29924	nan	nan	Gut microflora metagenomics	2017-03-10 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	3A/29924	nan	nan	nan	nan	-80C	nan	nan	nan	P10	A3
Ma10/14209	nan	nan	Gut microflora metagenomics	2017-03-10 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	3A/14209	nan	nan	nan	nan	-80C	nan	nan	nan	P9	C10
Ma10/14188	nan	nan	Gut microflora metagenomics	2017-03-10 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	3A/14188	nan	nan	nan	nan	-80C	nan	nan	nan	P10	H5
Ma10/14307	nan	nan	Gut microflora metagenomics	2017-03-10 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	3A/14307	nan	nan	nan	nan	-80C	nan	nan	nan	P9	C2
Ma10/14297	nan	nan	Gut microflora metagenomics	2017-03-10 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin - Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	3D/14297	nan	nan	nan	nan	-80C	nan	nan	nan	P9	E8
Ma10/14274	nan	nan	Gut microflora metagenomics	2017-03-10 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin - Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	3D/14274	nan	nan	nan	nan	-80C	nan	nan	nan	P10	D5
Ma10/29679	nan	nan	Gut microflora metagenomics	2017-03-10 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin - Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	3D/29679	nan	nan	nan	nan	-80C	nan	nan	nan	P10	H7
Ma10/14263	nan	nan	Gut microflora metagenomics	2017-03-10 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin - Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	3D/14263	nan	nan	nan	nan	-80C	nan	nan	nan	P9	E6
Ma10/29781	nan	nan	Gut microflora metagenomics	2017-03-10 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin 	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	4A/29781	nan	nan	nan	nan	-80C	nan	nan	nan	P10	A7
Ma10/29668	nan	nan	Gut microflora metagenomics	2017-03-10 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin 	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	4A/29668	nan	nan	nan	nan	-80C	nan	nan	nan	P9	A7
Ma10/14265	nan	nan	Gut microflora metagenomics	2017-03-10 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin 	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	4A/14265	nan	nan	nan	nan	-80C	nan	nan	nan	P9	D3
Ma10/29653	nan	nan	Gut microflora metagenomics	2017-03-10 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin 	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	4A/29653	nan	nan	nan	nan	-80C	nan	nan	nan	P10	E1
Ja30/315875	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	C4
Ja30/910916	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	E6
Ja30/210747	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	B6
Ja30/40516	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	E4
Ja30/Y09733	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	F5
Ja30/B11439	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	B8
Ja30/319427	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	B8
Ja30/P03694	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	B7
Ja30/316981	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	G5
Ja30/317019	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	E2
Ja30/T12057	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	A2
Ja30/32650	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	G4
Ja30/9128	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	C6
Ja30/314531	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	F5
Ja30/Y08266	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	F8
Ja30/319096	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	D9
Ja30/60581	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	D4
Ja30/32719	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	A9
Ja30/21508	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	B1
Ja30/Y08843	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	A8
Ja30/316703	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	E2
Ja30/32810	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	C7
Ja30/32365	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	E10
Ja30/408216	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	A2
Ja30/60690	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	E5
Ja30/706402	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	G3
Ja30/R03999	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	C5
Ja30/B11802	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	D10
Ja30/B12474	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	C9
Ja30/32771	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	B4
Ja30/21272	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	E4
Ja30/315286	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	C1
Ja30/212211	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	G7
Ja30/21560	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	F6
Ja30/315649	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	D3
Ja30/210080	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	F10
Ja30/315376	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	G7
Ja30/40519	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	C8
Ja30/315132	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	A4
Ja30/T11600	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	F9
Ja30/B11614	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	D8
Ja30/40486	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	E10
Ja30/P03694	nan	nan	Gut microflora metagenomics	2017-01-30 00:00:00	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	nan	nan	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Sow	female	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	B7
Au14/MC1	nan	nan	Laboratory - UTS	2017-08-14 00:00:00	Lab	mock community	mock community	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P1	F8
Au14/MC2	nan	nan	Laboratory - UTS	2017-08-14 00:00:00	Lab	mock community	mock community	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P2	C9
Au14/MC3	nan	nan	Laboratory - UTS	2017-08-14 00:00:00	Lab	mock community	mock community	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P3	G4
Au14/MC4	nan	nan	Laboratory - UTS	2017-08-14 00:00:00	Lab	mock community	mock community	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P4	B7
Au14/MC5	nan	nan	Laboratory - UTS	2017-08-14 00:00:00	Lab	mock community	mock community	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P5	B2
Au14/MC6	nan	nan	Laboratory - UTS	2017-08-14 00:00:00	Lab	mock community	mock community	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P6	E2
Au14/MC7	nan	nan	Laboratory - UTS	2017-08-14 00:00:00	Lab	mock community	mock community	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P7	D5
Au14/MC8	nan	nan	Laboratory - UTS	2017-08-14 00:00:00	Lab	mock community	mock community	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P8	G1
Au14/MC8	nan	nan	Laboratory - UTS	2017-08-14 00:00:00	Lab	mock community	mock community	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P8	G1
Au14/MC9	nan	nan	Laboratory - UTS	2017-08-14 00:00:00	Lab	mock community	mock community	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	A8
18Ja24/ColiGuard_P3	nan	nan	DPI	2018-01-24 00:00:00	Lab	Probiotic ColiGuard	Probiotic ColiGuard	NSW, Australia	nan	34.1273° S, 150.7387° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P3	H1
18Ja24/Protexin_P3	nan	nan	DPI	2018-01-24 00:00:00	Lab	Probiotic Protexin	Probiotic Protexin	NSW, Australia	nan	34.1273° S, 150.7387° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P3	F4
18Ja24/Protexin_P4	nan	nan	DPI	2018-01-24 00:00:00	Lab	Probiotic Protexin	Probiotic Protexin	NSW, Australia	nan	34.1273° S, 150.7387° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P4	D1
18Ja24/ColiGuard_P4	nan	nan	DPI	2018-01-24 00:00:00	Lab	Probiotic ColiGuard	Probiotic ColiGuard	NSW, Australia	nan	34.1273° S, 150.7387° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P4	D3
18Ja24/Protexin_P5	nan	nan	DPI	2018-01-24 00:00:00	Lab	Probiotic Protexin	Probiotic Protexin	NSW, Australia	nan	34.1273° S, 150.7387° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P5	G6
18Ja24/ColiGuard_P5	nan	nan	DPI	2018-01-24 00:00:00	Lab	Probiotic ColiGuard	Probiotic ColiGuard	NSW, Australia	nan	34.1273° S, 150.7387° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P5	C2
18Ja24/ColiGuard_P6	nan	nan	DPI	2018-01-24 00:00:00	Lab	Probiotic ColiGuard	Probiotic ColiGuard	NSW, Australia	nan	34.1273° S, 150.7387° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P6	A2
18Ja24/Protexin_P6	nan	nan	DPI	2018-01-24 00:00:00	Lab	Probiotic Protexin	Probiotic Protexin	NSW, Australia	nan	34.1273° S, 150.7387° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P6	D4
18Ja24/Protexin_P7	nan	nan	DPI	2018-01-24 00:00:00	Lab	Probiotic Protexin	Probiotic Protexin	NSW, Australia	nan	34.1273° S, 150.7387° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P7	A9
18Ja24/ColiGuard_P7	nan	nan	DPI	2018-01-24 00:00:00	Lab	Probiotic ColiGuard	Probiotic ColiGuard	NSW, Australia	nan	34.1273° S, 150.7387° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P7	B7
18Ja24/Protexin_P8	nan	nan	DPI	2018-01-24 00:00:00	Lab	Probiotic Protexin	Probiotic Protexin	NSW, Australia	nan	34.1273° S, 150.7387° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P8	F3
18Ja24/ColiGuard_P8	nan	nan	DPI	2018-01-24 00:00:00	Lab	Probiotic ColiGuard	Probiotic ColiGuard	NSW, Australia	nan	34.1273° S, 150.7387° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P8	F1
18Ja24/Protexin_P9	nan	nan	DPI	2018-01-24 00:00:00	Lab	Probiotic Protexin	Probiotic Protexin	NSW, Australia	nan	34.1273° S, 150.7387° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	H5
18Ja24/ColiGuard_P9	nan	nan	DPI	2018-01-24 00:00:00	Lab	Probiotic ColiGuard	Probiotic ColiGuard	NSW, Australia	nan	34.1273° S, 150.7387° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P9	G8
18Ja24/Protexin_P10	nan	nan	DPI	2018-01-24 00:00:00	Lab	Probiotic Protexin	Probiotic Protexin	NSW, Australia	nan	34.1273° S, 150.7387° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	G2
18Ja24/ColiGuard_P10	nan	nan	DPI	2018-01-24 00:00:00	Lab	Probiotic ColiGuard	Probiotic ColiGuard	NSW, Australia	nan	34.1273° S, 150.7387° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-80C	nan	nan	nan	P10	F7
NA/neg.control_P1	nan	nan	Laboratory - UTS	NaT	Lab	negative control	negative control	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	P1	B6
NA/neg.control_P1.2	nan	nan	Laboratory - UTS	NaT	Lab	negative control	negative control	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	P1	E7
NA/neg.control_P2	nan	nan	Laboratory - UTS	NaT	Lab	negative control	negative control	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	P2	B5
NA/neg.control_P2.2	nan	nan	Laboratory - UTS	NaT	Lab	negative control	negative control	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	P2	F4
NA/neg.control_P3	nan	nan	Laboratory - UTS	NaT	Lab	negative control	negative control	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	P3	C2
NA/neg.control_P3.2	nan	nan	Laboratory - UTS	NaT	Lab	negative control	negative control	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	P3	C12
NA/neg.control_P4	nan	nan	Laboratory - UTS	NaT	Lab	negative control	negative control	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	P4	B3
NA/neg.control_P4.2	nan	nan	Laboratory - UTS	NaT	Lab	negative control	negative control	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	P4	F4
NA/neg.control_P5	nan	nan	Laboratory - UTS	NaT	Lab	negative control	negative control	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	P5	A4
NA/neg.control_P5.2	nan	nan	Laboratory - UTS	NaT	Lab	negative control	negative control	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	P5	B9
NA/neg.control_P6	nan	nan	Laboratory - UTS	NaT	Lab	negative control	negative control	NSW, Australia	nan	33.8832° S, 151.2005° E	nan	No treatment	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	P6	A3
